Roll No,1,2,3,4,5,6,7,8,9,10,Target
5896,3.0,2.0,7.0,7.0,5.0,5.0,3.5,4.5,7.0,7.0,5
5897,2.0,1.0,4.5,4.5,2.0,2.0,2.5,1.5,5.0,2.0,6
5898,2.0,0.5,5.5,5.0,1.5,3.5,1.5,2.0,2.0,4.0,4
5899,2.5,1.5,4.5,3.5,2.5,2.5,2.0,2.5,2.5,3.0,4
5900,2.0,0.5,3.5,4.0,3.0,3.5,3.0,2.0,1.5,3.0,3
5901,2.0,1.0,4.5,4.0,2.5,3.0,4.0,4.0,5.5,6.5,5
5902,3.0,1.0,6.5,6.5,4.0,3.0,3.0,4.5,3.0,4.5,4
5903,2.5,2.0,5.5,6.5,4.0,5.0,3.5,3.0,7.0,4.5,6
5904,0.5,0.5,4.0,4.5,1.5,3.5,2.0,1.5,3.5,3.0,6
5905,1.0,1.0,1.0,2.0,1.5,1.0,2.0,1.5,3.0,2.5,6
5906,2.0,2.0,6.0,5.5,3.5,5.5,4.5,5.0,4.5,5.0,3
5907,3.0,1.5,6.0,6.5,5.0,4.5,5.0,3.5,5.5,6.0,3
5908,2.5,2.0,6.0,7.0,3.0,4.5,4.0,4.0,6.5,5.5,2
5909,3.5,1.5,5.5,6.5,2.5,3.5,4.0,3.0,4.5,6.0,5
5910,0.5,1.0,3.5,3.0,2.0,2.5,3.0,2.5,3.5,2.5,3
5911,2.5,1.5,4.0,4.5,3.0,5.0,3.0,3.0,2.5,5.5,5
5912,1.5,1.0,3.0,4.0,3.0,2.5,2.5,3.0,3.0,5.0,5
5913,2.5,1.0,2.5,3.5,2.0,2.0,3.5,2.5,2.5,3.5,3
5914,1.5,0.5,3.0,2.5,1.0,2.5,2.5,1.5,2.0,2.5,3
5915,3.0,1.5,3.5,6.0,3.5,3.0,2.5,4.5,4.5,4.5,2
5916,1.5,1.5,3.0,2.5,1.0,1.5,2.5,1.0,1.5,2.0,3
5917,3.5,2.0,7.0,4.5,4.5,5.5,5.0,4.5,6.5,6.5,3
5918,2.5,0.5,2.0,5.5,2.5,3.0,3.5,3.0,5.0,2.5,6
5919,3.0,1.0,4.5,3.5,3.0,4.5,2.0,3.5,5.0,4.5,6
5920,4.0,2.0,7.0,5.5,4.5,4.5,5.0,4.5,7.0,7.0,3
5921,2.0,1.0,1.5,2.5,0.5,3.5,1.5,1.0,3.5,2.5,6
5922,4.0,2.0,7.0,7.0,4.5,6.0,5.0,5.0,5.5,5.5,2
5923,3.0,2.0,7.0,7.0,4.0,4.5,4.0,3.5,7.0,6.0,6
5924,3.5,1.5,6.0,4.0,4.0,5.0,3.0,4.5,6.0,7.0,5
5925,2.5,0.5,3.0,3.0,2.5,2.5,3.5,1.5,4.0,4.5,3
5926,1.0,1.0,3.0,1.5,1.0,2.0,2.5,1.5,2.5,1.5,3
5927,2.5,2.0,5.5,5.0,5.0,6.0,3.5,3.5,6.0,6.5,1
5928,4.0,2.0,6.5,5.5,3.5,6.0,3.0,5.0,7.0,6.0,6
5929,2.5,1.0,3.5,5.0,2.0,3.5,2.5,3.0,3.5,5.0,5
5930,1.5,1.0,3.0,5.5,2.0,4.0,2.0,1.5,3.0,5.5,5
5931,4.0,2.0,5.5,6.0,5.0,5.0,4.0,5.0,6.5,7.0,5
5932,3.5,2.0,3.5,5.5,3.5,5.5,2.5,2.5,4.0,4.0,1
5933,0.5,0.5,3.0,3.0,0.0,2.0,0.0,0.5,0.0,1.5,4
5934,2.5,1.0,5.0,4.0,4.0,4.5,2.5,4.5,3.5,5.5,5
5935,2.0,1.5,4.0,4.0,2.5,4.0,4.5,3.5,3.5,3.5,3
5936,3.0,1.5,3.0,2.5,3.5,4.0,2.0,2.5,5.5,3.0,6
5937,1.0,0.0,2.0,4.0,2.0,3.0,1.0,1.0,0.5,3.0,1
5938,3.0,2.0,6.0,7.0,5.0,6.0,4.5,5.0,6.0,5.5,1
5939,3.0,1.0,3.5,6.5,4.5,5.5,3.0,3.0,4.0,5.0,1
5940,1.0,0.5,3.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,3
5941,4.0,1.5,7.0,4.5,5.0,6.0,5.0,5.0,4.5,7.0,1
5942,3.5,1.5,6.0,6.5,5.0,5.5,4.5,5.0,6.5,6.0,1
5943,3.0,1.0,7.0,5.5,4.5,5.5,3.5,3.5,6.0,4.5,1
5944,2.0,1.0,3.5,3.5,3.0,3.0,2.0,2.5,2.5,5.0,5
5945,2.0,1.5,3.0,4.5,3.0,4.0,4.0,2.5,6.0,3.0,6
5946,4.0,1.5,7.0,7.0,4.0,3.5,5.0,5.0,6.0,5.0,3
5947,2.5,1.5,5.5,4.0,3.5,4.5,3.5,3.0,4.0,3.5,1
5948,2.0,0.5,1.5,2.5,2.5,3.0,1.0,1.5,0.5,2.0,1
5949,1.5,0.5,4.5,5.0,2.5,2.5,2.0,3.5,3.0,3.5,2
5950,3.0,1.5,3.5,4.5,4.5,5.0,2.0,4.5,6.0,5.0,1
5951,0.0,1.0,1.5,2.0,1.0,0.5,2.0,0.5,2.5,1.0,3
5952,4.0,2.0,6.5,6.5,4.5,5.0,5.0,4.5,6.0,6.5,3
5953,3.0,1.0,3.0,3.5,2.5,2.5,3.0,2.5,2.5,3.0,3
5954,1.5,1.0,3.5,4.0,2.0,3.5,4.0,2.0,5.5,5.0,3
5955,4.0,1.5,6.5,6.5,5.0,6.0,3.5,4.5,7.0,6.0,1
5956,4.0,2.0,7.0,7.0,5.0,6.0,5.0,3.5,5.5,7.0,1
5957,1.5,1.0,4.5,4.5,4.0,5.0,4.0,2.5,4.5,6.5,5
5958,1.5,0.5,3.0,3.0,2.0,3.5,1.0,1.0,4.0,3.0,6
5959,2.0,1.0,5.5,6.5,2.5,3.5,3.0,3.0,6.5,3.5,6
5960,2.0,1.0,4.0,5.0,4.0,4.5,2.0,4.0,3.0,4.5,1
5961,1.0,1.5,2.0,3.5,3.5,3.5,3.5,2.5,4.5,3.0,3
5962,2.0,1.5,6.0,4.0,3.0,4.0,3.0,2.5,5.0,4.5,4
5963,3.0,1.0,5.5,6.5,2.5,5.5,3.0,2.5,5.0,3.0,4
5964,3.5,1.5,5.0,5.5,4.5,4.5,3.5,5.0,4.5,4.5,2
5965,4.0,2.0,6.0,6.5,5.0,6.0,4.5,5.0,6.5,7.0,1
5966,2.5,0.5,2.0,3.5,1.0,1.5,1.5,2.5,5.0,3.0,6
5967,2.5,1.5,7.0,6.0,3.5,5.5,5.0,5.0,7.0,7.0,3
5968,1.5,1.0,5.0,4.0,3.5,2.0,3.0,2.5,3.0,2.0,3
5969,1.5,1.0,2.0,1.5,1.0,1.5,1.0,3.0,2.5,3.0,5
5970,4.0,1.5,7.0,7.0,4.0,3.5,4.0,5.0,5.5,6.0,4
5971,2.5,1.0,5.0,4.0,2.0,2.0,2.5,1.5,2.5,4.5,4
5972,2.5,1.5,3.5,4.5,4.0,5.0,4.0,3.0,5.5,3.5,1
5973,3.5,2.0,5.0,7.0,4.5,5.5,5.0,5.0,7.0,6.0,2
5974,3.0,2.0,4.5,6.0,3.5,3.5,4.5,3.0,6.5,4.5,6
5975,2.0,1.0,2.0,1.0,1.0,1.5,3.0,2.5,3.0,1.0,3
5976,2.5,1.5,4.0,6.0,4.0,3.5,4.0,3.5,4.0,4.0,3
5977,4.0,1.5,6.0,5.0,5.0,6.0,3.5,5.0,7.0,7.0,1
5978,1.0,1.0,2.5,1.5,1.0,1.0,2.0,2.0,3.5,4.5,5
5979,2.5,2.0,4.0,6.0,3.5,4.5,3.0,3.5,3.5,5.5,2
5980,2.0,1.5,5.5,3.0,3.5,3.5,3.0,4.0,4.0,2.0,4
5981,4.0,2.0,6.5,6.5,4.0,5.5,5.0,5.0,7.0,7.0,3
5982,4.0,2.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,7.0,1
5983,1.0,1.0,3.0,2.5,0.5,1.0,0.5,2.0,0.5,2.5,2
5984,4.0,1.5,4.5,7.0,3.0,4.5,3.5,5.0,5.5,7.0,5
5985,0.5,0.0,1.0,0.5,2.0,0.0,1.5,1.5,2.0,1.5,3
5986,1.5,1.0,3.5,1.0,1.0,3.0,1.5,1.5,3.5,3.5,5
5987,3.5,2.0,5.0,6.0,5.0,5.5,4.0,4.0,6.5,7.0,5
5988,3.0,2.0,7.0,5.5,5.0,6.0,4.0,4.0,7.0,6.5,1
5989,4.0,1.5,6.0,6.5,2.5,4.0,5.0,3.0,5.5,6.5,3
5990,1.0,0.0,3.0,3.0,1.0,0.5,0.0,1.0,3.0,0.5,6
5991,4.0,1.5,5.0,6.0,5.0,5.0,4.0,4.5,5.0,5.5,1
5992,4.0,1.5,7.0,6.0,5.0,6.0,5.0,5.0,6.0,7.0,1
5993,1.0,0.5,2.0,3.0,0.5,1.0,0.5,0.5,4.0,3.5,6
5994,1.5,0.5,3.5,2.5,1.0,4.0,3.0,2.0,3.5,3.0,3
5995,2.5,1.5,5.0,4.5,2.5,4.5,2.0,4.0,4.5,3.0,2
5996,1.5,0.0,2.0,1.0,1.5,1.5,1.0,1.5,1.5,2.0,4
5997,2.5,1.5,6.5,5.0,5.0,5.5,3.5,3.0,6.0,6.0,1
5998,2.5,1.5,5.5,5.0,2.5,2.5,2.0,4.0,4.0,4.5,2
5999,1.0,0.5,2.5,4.5,3.5,3.0,3.0,3.0,2.5,3.5,3
6000,1.0,1.0,3.5,3.5,3.5,1.5,2.5,3.0,4.5,3.5,6
6001,2.5,1.5,5.5,2.0,1.5,3.0,3.0,4.0,3.5,5.0,4
6002,2.0,0.5,4.0,3.5,2.0,4.0,4.0,2.5,6.0,5.0,6
6003,2.5,1.0,4.5,2.0,2.5,1.5,3.0,3.0,1.5,2.5,4
6004,2.0,1.5,5.5,2.0,3.5,3.0,2.5,4.0,3.0,4.5,4
6005,1.0,0.5,4.0,2.0,2.0,2.0,2.0,2.5,3.0,3.0,4
6006,2.5,1.0,5.0,5.5,4.0,4.5,3.0,3.5,6.0,4.5,6
6007,3.5,2.0,5.0,5.0,5.0,5.5,5.0,4.5,7.0,4.0,3
6008,1.0,1.0,2.0,3.5,1.5,1.0,2.5,1.5,4.0,2.5,6
6009,3.0,1.5,3.5,4.5,3.5,3.5,2.0,2.5,3.0,4.5,5
6010,2.0,1.5,6.5,4.0,5.0,5.0,4.0,3.0,5.0,3.5,1
6011,2.5,2.0,5.5,5.5,4.5,5.0,4.0,4.0,6.0,5.0,1
6012,2.5,1.0,4.0,2.5,1.0,2.5,3.0,2.0,2.5,4.5,5
6013,1.0,1.0,2.0,2.5,2.0,3.5,3.0,1.0,3.5,2.0,3
6014,3.0,1.0,2.5,3.0,3.5,4.5,2.0,2.5,2.0,5.0,1
6015,1.5,1.0,2.5,3.0,1.0,0.0,1.0,0.0,1.5,2.0,4
6016,2.0,1.5,2.5,5.0,3.5,4.0,1.5,2.0,3.5,3.5,1
6017,3.0,2.0,7.0,5.5,3.5,4.0,4.0,5.0,4.5,7.0,5
6018,4.0,2.0,7.0,7.0,5.0,4.5,4.0,5.0,7.0,7.0,2
6019,2.0,1.0,4.0,2.0,2.5,2.5,1.5,1.0,2.5,1.5,4
6020,3.0,1.5,5.0,7.0,4.5,5.0,4.5,4.0,6.0,5.0,3
6021,3.5,1.0,4.5,6.0,2.5,3.0,2.0,3.5,5.5,3.0,6
6022,3.0,1.5,3.5,6.0,4.5,5.5,3.5,4.0,5.0,6.0,1
6023,0.0,0.5,2.0,3.5,2.5,0.0,0.5,0.5,1.0,3.0,5
6024,2.5,1.0,5.5,6.0,3.0,5.0,3.5,3.0,5.0,3.5,1
6025,3.5,1.5,6.0,4.0,3.0,4.0,4.5,4.0,6.0,6.0,3
6026,1.0,1.0,2.5,3.5,2.5,3.5,1.0,1.0,1.5,1.0,1
6027,1.5,0.5,3.5,3.0,1.5,1.0,1.5,0.0,0.0,2.5,4
6028,4.0,1.5,6.0,7.0,4.5,6.0,3.5,5.0,6.5,7.0,5
6029,2.5,1.5,7.0,5.5,5.0,4.0,4.5,5.0,5.0,4.0,3
6030,2.0,0.5,2.0,2.5,3.0,4.0,2.0,2.0,4.0,4.0,1
6031,2.0,1.5,2.0,3.0,2.5,2.0,1.5,2.5,4.5,5.0,5
6032,3.5,2.0,5.5,6.5,5.0,6.0,5.0,5.0,5.5,6.5,1
6033,3.5,2.0,4.5,4.0,4.5,4.5,4.5,3.5,6.0,6.5,5
6034,3.5,1.0,4.5,5.0,4.5,4.5,3.0,4.5,4.0,3.5,1
6035,4.0,2.0,7.0,6.5,4.0,4.5,4.5,5.0,6.5,7.0,4
6036,3.5,1.5,5.5,7.0,4.5,4.5,3.0,5.0,4.5,6.0,2
6037,2.0,1.0,3.0,5.0,2.5,3.0,2.0,2.5,4.0,4.5,5
6038,3.5,2.0,4.5,4.5,4.0,6.0,4.0,3.5,6.5,4.0,6
6039,2.0,0.5,5.0,4.0,3.0,3.0,3.0,2.5,3.5,5.0,5
6040,1.0,1.0,2.5,0.5,1.5,1.5,1.5,1.0,2.5,2.0,6
6041,2.0,1.0,1.5,1.5,2.0,2.0,2.5,1.5,2.0,3.5,3
6042,3.0,2.0,7.0,5.0,5.0,6.0,5.0,4.5,6.0,5.0,1
6043,0.5,0.5,0.5,1.5,1.0,2.5,1.0,0.5,1.5,2.0,1
6044,1.5,1.0,5.0,5.0,3.0,2.0,3.5,3.0,5.0,4.0,6
6045,1.0,1.0,2.5,1.0,0.0,2.5,0.5,2.5,1.5,0.5,2
6046,2.5,1.5,4.0,3.5,4.5,5.0,4.0,3.5,5.5,4.0,1
6047,1.5,0.5,3.5,2.5,2.0,2.5,2.0,1.0,4.0,1.5,6
6048,4.0,2.0,5.0,7.0,4.5,6.0,4.0,5.0,6.5,7.0,2
6049,3.5,1.5,3.0,4.5,4.5,2.5,4.0,3.5,6.0,4.0,6
6050,1.0,0.5,1.0,0.5,1.5,1.5,1.5,0.5,2.5,4.0,5
6051,1.5,0.5,4.0,3.5,1.0,2.0,1.0,2.5,4.0,2.0,6
6052,2.0,1.5,4.5,6.0,4.5,4.0,4.0,3.5,4.0,5.5,3
6053,4.0,2.0,6.5,5.5,4.5,6.0,3.5,4.0,7.0,5.0,6
6054,1.5,1.0,3.0,3.0,3.0,4.5,2.0,2.5,5.5,5.5,5
6055,2.5,1.5,3.5,5.5,2.5,5.0,2.0,3.5,3.0,6.0,5
6056,3.0,1.5,5.0,4.0,2.0,5.0,2.0,2.0,3.5,3.0,4
6057,2.5,1.0,5.5,3.5,2.5,3.0,2.0,4.0,5.5,5.0,6
6058,4.0,2.0,7.0,7.0,4.0,6.0,5.0,4.0,7.0,6.5,3
6059,3.5,1.5,5.5,3.5,4.5,3.0,4.0,4.5,5.0,5.0,4
6060,1.0,0.5,4.0,4.5,1.0,2.0,3.0,3.0,4.0,4.0,3
6061,3.0,1.5,4.5,3.0,3.0,5.5,3.5,3.5,5.0,5.0,1
6062,3.0,1.5,5.5,7.0,5.0,6.0,5.0,4.0,6.5,7.0,1
6063,3.5,1.0,5.0,4.0,3.5,4.5,4.5,4.0,4.0,5.0,3
6064,2.0,1.5,2.0,2.0,2.0,2.5,1.5,2.5,3.0,4.5,5
6065,1.5,1.0,2.5,2.5,0.5,1.5,2.0,2.0,4.0,2.5,6
6066,1.5,0.5,4.0,1.0,1.0,2.0,2.5,2.0,4.0,2.5,6
6067,2.5,2.0,4.5,5.0,5.0,5.5,4.5,3.5,4.5,5.5,1
6068,1.5,1.5,4.0,5.0,2.5,4.5,4.0,2.0,2.0,4.0,3
6069,4.0,1.5,6.0,7.0,4.0,5.5,3.5,4.0,6.0,7.0,5
6070,3.0,1.5,4.5,4.5,4.0,4.0,3.0,4.5,6.0,5.5,6
6071,0.5,0.5,0.5,3.0,2.0,0.5,0.5,1.5,1.5,1.5,2
6072,3.5,1.5,7.0,7.0,5.0,6.0,5.0,4.0,7.0,7.0,1
6073,3.5,2.0,5.5,6.5,5.0,6.0,5.0,5.0,5.5,7.0,1
6074,3.5,1.5,7.0,7.0,2.5,5.5,5.0,4.0,6.0,7.0,3
6075,3.0,1.5,4.0,7.0,4.0,6.0,4.5,5.0,5.5,7.0,5
6076,2.0,0.5,3.5,3.5,1.5,2.5,3.5,3.0,3.0,4.5,3
6077,1.5,0.5,3.0,2.5,0.5,1.5,0.5,1.0,0.0,0.0,4
6078,4.0,2.0,5.0,6.5,3.5,5.5,3.5,4.0,4.0,5.5,2
6079,2.5,1.0,3.5,1.5,3.0,1.5,1.5,1.5,2.0,3.0,4
6080,2.0,0.5,1.0,4.0,2.5,1.0,0.5,1.0,3.5,2.5,6
6081,3.5,1.5,5.0,6.0,5.0,5.5,4.0,5.0,5.0,7.0,5
6082,2.5,1.5,6.0,5.5,4.5,3.5,4.5,3.0,4.5,4.0,3
6083,4.0,2.0,5.0,7.0,5.0,4.0,5.0,5.0,7.0,7.0,2
6084,3.5,1.5,7.0,5.0,4.5,4.5,5.0,3.0,5.5,5.5,3
6085,3.5,1.5,5.0,4.5,2.5,5.5,4.0,4.0,4.0,6.5,5
6086,3.5,1.5,6.5,7.0,4.5,5.5,4.5,5.0,7.0,5.5,6
6087,1.0,0.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,1
6088,1.5,1.0,2.0,3.5,2.0,1.0,1.0,2.5,2.0,1.0,2
6089,2.0,1.5,5.0,6.0,2.5,4.0,4.5,3.5,6.5,5.0,6
6090,0.5,0.5,1.0,2.5,0.5,3.0,0.5,1.5,2.5,2.0,6
6091,2.5,0.5,4.5,3.0,1.5,2.5,2.0,3.5,4.5,4.0,6
6092,2.0,0.5,4.0,3.5,1.5,3.0,1.5,2.5,3.0,5.0,5
6093,3.0,2.0,7.0,7.0,4.5,6.0,4.5,5.0,7.0,7.0,2
6094,1.0,1.0,1.0,1.0,2.0,3.5,2.5,2.0,1.5,2.0,1
6095,3.5,2.0,6.5,4.0,3.5,4.0,4.5,3.0,4.5,6.0,4
6096,3.0,0.5,4.0,3.0,2.5,3.5,1.5,3.5,2.0,3.0,4
6097,2.0,1.0,1.5,3.5,3.5,4.0,3.5,2.5,3.0,3.0,3
6098,1.5,1.0,1.5,2.5,1.5,3.5,1.5,3.0,3.5,3.0,6
6099,2.0,2.0,6.0,5.0,3.5,4.5,3.0,4.5,7.0,5.0,6
6100,4.0,2.0,6.5,6.0,4.5,6.0,4.0,3.5,4.0,4.0,1
6101,2.0,0.5,3.5,4.5,2.5,1.5,2.0,1.0,3.0,3.5,4
6102,1.5,1.0,3.0,6.0,4.0,3.0,3.5,4.0,3.0,4.5,2
6103,2.5,1.0,3.0,3.0,3.0,1.5,3.0,1.5,4.5,3.0,6
6104,0.0,0.5,1.5,2.5,2.0,0.0,0.5,2.0,0.0,1.0,2
6105,0.5,0.0,0.5,0.0,1.0,2.0,0.0,2.5,2.0,3.5,5
6106,0.5,1.0,1.5,4.0,2.0,1.0,1.0,2.5,1.0,1.0,2
6107,2.5,1.5,5.0,6.5,5.0,6.0,4.0,5.0,7.0,5.0,1
6108,2.0,0.5,2.5,4.0,3.5,4.0,3.0,2.0,2.5,3.5,1
6109,3.0,2.0,3.5,5.5,3.0,3.0,2.5,4.5,4.0,6.5,5
6110,4.0,1.5,6.0,7.0,5.0,6.0,5.0,4.5,5.5,6.5,1
6111,2.0,1.5,5.0,2.0,3.5,3.0,2.0,2.5,2.0,2.0,4
6112,2.0,1.5,5.5,5.0,2.5,3.5,3.0,3.0,6.0,5.0,6
6113,2.0,0.5,1.0,3.0,1.5,2.0,1.0,2.5,1.0,4.0,5
6114,1.0,0.5,0.5,2.5,0.5,2.5,1.5,0.5,2.5,2.0,6
6115,3.5,2.0,4.5,6.0,3.0,4.0,3.5,4.5,4.5,4.5,2
6116,1.5,1.0,3.5,3.5,4.0,4.5,3.5,3.0,5.0,4.5,1
6117,2.0,1.0,2.5,4.0,2.0,1.5,2.5,1.5,2.0,3.0,3
6118,0.5,0.5,1.0,2.5,2.5,0.5,1.0,1.5,1.0,3.0,5
6119,1.0,0.5,1.5,4.0,3.0,3.5,1.5,2.0,3.0,2.5,1
6120,2.0,2.0,5.0,3.5,5.0,6.0,4.5,4.5,4.5,3.5,1
6121,1.5,0.5,4.0,4.5,3.0,1.5,2.5,1.5,1.0,4.0,5
6122,2.5,0.5,4.0,1.5,1.0,1.0,1.0,3.0,2.5,4.0,4
6123,2.5,2.0,6.0,4.0,3.5,4.0,4.5,4.0,4.5,5.5,3
6124,3.5,1.0,3.5,5.5,3.5,5.5,3.0,3.0,4.0,3.5,1
6125,2.0,1.0,4.5,3.0,3.5,3.0,2.0,2.0,5.0,4.5,6
6126,2.5,1.5,6.0,6.5,4.0,3.0,4.0,3.5,6.0,6.5,5
6127,3.0,1.0,4.5,5.5,3.5,4.5,1.5,3.5,4.0,3.5,1
6128,2.0,1.0,3.5,3.5,3.5,2.0,2.5,3.5,5.0,3.0,6
6129,4.0,2.0,7.0,6.0,4.0,6.0,5.0,4.0,5.0,7.0,3
6130,2.0,1.0,2.5,2.5,2.5,1.0,3.0,2.5,4.5,3.0,6
6131,1.5,0.5,3.0,2.0,2.5,3.0,2.0,1.0,1.5,4.5,5
6132,2.5,1.5,4.5,6.0,3.5,4.0,4.0,3.0,5.0,6.0,5
6133,2.5,1.0,3.5,4.0,3.0,4.5,2.0,2.0,4.0,5.5,5
6134,3.0,1.5,4.0,3.5,4.5,6.0,3.5,4.0,5.0,4.0,1
6135,3.5,2.0,6.0,7.0,3.5,4.5,5.0,4.0,6.5,6.0,3
6136,2.5,1.5,4.5,5.0,1.5,2.5,1.5,2.5,3.0,3.5,2
6137,3.5,2.0,6.5,4.5,3.5,3.5,4.5,3.5,4.0,5.0,4
6138,3.5,2.0,7.0,7.0,3.0,5.0,2.5,5.0,7.0,7.0,2
6139,3.0,1.5,2.5,4.0,2.5,2.5,3.0,3.0,5.0,4.0,6
6140,2.5,1.5,6.5,6.5,3.5,3.0,3.5,4.5,5.0,4.0,2
6141,2.0,1.5,3.5,5.0,1.5,2.0,1.5,1.0,4.5,2.0,6
6142,3.0,1.5,6.0,5.5,3.0,5.0,3.0,2.0,5.5,3.5,4
6143,1.0,0.0,2.0,2.0,1.0,1.5,0.0,2.5,0.5,0.0,2
6144,2.5,1.5,3.5,3.5,4.0,4.5,3.5,2.5,4.5,6.5,5
6145,2.5,1.5,5.5,4.0,3.0,4.0,4.5,3.0,4.0,4.5,3
6146,3.0,2.0,5.5,6.5,3.5,4.0,5.0,3.5,6.5,6.0,3
6147,0.5,1.0,1.0,2.0,0.5,1.0,2.5,2.5,2.5,3.5,3
6148,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.5,1.0,2.5,3
6149,1.5,1.0,3.0,2.0,1.0,4.0,3.0,2.5,2.5,3.0,3
6150,1.5,0.5,3.5,1.5,2.5,2.5,1.5,1.5,4.0,3.0,6
6151,2.0,1.5,3.5,5.5,4.5,3.5,3.5,4.0,3.5,6.5,5
6152,2.0,2.0,4.5,3.0,2.5,3.0,3.0,2.0,4.5,4.0,6
6153,2.0,0.5,0.5,1.5,3.0,2.0,1.5,1.5,3.0,3.5,5
6154,4.0,2.0,5.5,5.0,4.5,5.5,3.5,5.0,7.0,5.5,6
6155,2.0,0.0,2.0,3.0,2.5,2.5,1.5,1.0,2.0,1.0,1
6156,1.0,0.5,1.0,1.0,1.5,1.0,2.0,3.0,3.5,4.0,5
6157,2.0,1.5,3.0,6.0,4.5,4.5,3.5,3.0,3.0,3.0,1
6158,1.5,0.5,3.0,3.5,1.5,0.5,2.0,1.5,3.5,3.5,5
6159,3.5,1.5,5.5,5.0,2.5,2.5,3.5,4.0,5.0,6.0,5
6160,3.5,2.0,6.0,5.0,4.5,6.0,4.0,5.0,7.0,6.0,6
6161,3.5,2.0,6.5,3.5,3.5,3.5,4.0,3.5,3.5,6.5,5
6162,2.0,0.5,4.5,3.0,3.0,2.5,3.0,1.5,3.5,2.5,3
6163,2.5,1.0,3.5,4.0,1.5,2.5,2.5,2.5,2.0,1.5,4
6164,1.5,1.0,2.5,3.0,2.5,3.5,2.5,3.0,3.5,5.0,5
6165,2.5,1.5,6.5,6.5,4.5,5.5,4.0,5.0,7.0,5.0,6
6166,1.5,1.0,3.0,4.0,3.5,4.0,2.0,2.5,5.0,5.0,5
6167,2.0,1.0,3.5,3.5,1.0,2.5,2.5,1.0,1.0,2.0,3
6168,4.0,2.0,5.5,5.0,3.5,4.5,5.0,5.0,7.0,7.0,3
6169,0.0,1.0,0.5,3.0,1.5,1.0,2.0,0.0,2.5,1.5,3
6170,0.5,1.0,1.0,2.0,0.5,3.0,1.5,2.5,0.5,0.0,2
6171,4.0,2.0,4.5,5.0,4.5,5.5,5.0,4.0,4.5,7.0,3
6172,2.5,1.5,7.0,5.5,5.0,4.0,5.0,3.5,7.0,4.5,3
6173,2.5,1.0,5.5,3.0,3.0,2.5,3.5,4.0,4.0,3.5,4
6174,3.0,1.0,4.0,4.0,3.0,3.5,3.0,2.5,3.5,3.5,4
6175,3.5,2.0,4.5,3.5,4.0,4.0,3.5,3.0,4.5,6.5,5
6176,2.5,1.0,6.0,2.5,2.0,3.5,2.5,3.5,4.5,4.5,4
6177,2.0,1.0,3.5,4.5,2.5,2.5,2.0,3.5,5.5,5.5,5
6178,1.5,0.5,1.5,1.5,0.0,1.5,2.0,0.5,1.0,2.0,3
6179,1.0,1.0,2.0,1.5,2.0,4.0,2.5,1.0,3.0,3.5,1
6180,2.5,0.5,3.5,2.0,1.5,3.0,2.0,3.5,3.5,2.5,4
6181,3.0,0.5,2.0,3.0,1.0,4.0,1.5,3.0,3.0,2.5,2
6182,4.0,1.5,5.5,5.5,4.0,3.5,3.0,3.5,7.0,5.5,6
6183,3.0,1.0,2.5,2.5,1.0,4.0,1.5,3.0,2.5,2.5,4
6184,4.0,2.0,7.0,5.5,4.0,6.0,5.0,5.0,7.0,7.0,3
6185,1.5,0.5,1.5,2.5,1.5,2.0,2.0,2.0,2.0,1.5,3
6186,2.0,2.0,4.5,4.5,4.5,3.0,2.5,4.0,3.5,3.5,2
6187,3.0,0.5,4.0,2.5,3.5,2.5,3.5,2.0,4.0,3.5,3
6188,2.5,1.5,4.0,6.5,3.5,4.0,4.5,3.0,4.5,4.0,3
6189,3.5,1.5,6.5,6.5,3.5,4.0,3.0,4.5,6.0,4.0,4
6190,3.0,2.0,5.5,5.0,3.0,5.5,4.0,3.0,5.5,5.0,3
6191,3.5,1.0,5.0,4.0,3.0,6.0,3.0,4.5,5.0,5.5,1
6192,2.0,0.0,2.5,1.5,2.5,1.0,1.0,0.5,2.0,1.5,4
6193,1.0,1.0,2.0,3.5,1.0,2.0,2.5,1.0,1.0,3.0,3
6194,4.0,2.0,6.0,5.5,4.0,5.0,3.0,4.5,5.5,6.0,4
6195,3.5,1.5,5.0,5.5,5.0,5.0,4.0,4.5,5.5,7.0,5
6196,1.5,1.5,5.5,4.5,4.0,4.0,2.0,3.5,2.5,4.0,1
6197,3.0,1.5,5.0,4.5,3.5,3.5,3.5,3.0,4.5,5.5,5
6198,3.5,2.0,6.5,4.5,2.5,5.0,3.0,4.0,5.5,5.0,4
6199,2.0,1.0,2.5,5.0,4.0,4.0,2.5,3.0,5.5,4.0,6
6200,2.0,1.0,4.5,1.5,1.0,3.5,3.0,1.0,4.0,4.0,3
6201,2.5,1.0,2.5,3.0,2.0,4.0,2.0,3.0,4.5,4.0,6
6202,3.0,2.0,6.5,5.0,2.0,3.5,3.5,2.5,5.0,4.0,4
6203,0.5,0.0,0.0,3.0,0.0,2.5,1.0,2.0,2.5,0.5,2
6204,0.0,0.5,3.0,3.0,0.0,1.0,2.0,0.5,0.0,3.0,5
6205,0.5,0.0,2.5,0.0,0.5,1.5,2.0,1.5,2.0,1.5,3
